Timestamp,Which course are you enrolled in?,Awareness - Website,Awareness - Social Media,Awareness - Community Event,Awareness - Family or Friend,Awareness - Current Student,Awareness - Alumni,Awareness - High School Teacher,Awareness - High School Counselor,Awareness - In-app Ad,Awareness - Employer,Awareness - Billboard,Awareness - Television,Awareness - Radio,Awareness - Mail,Awareness - Other,Attendance - Affordable Cost,Attendance - Location/Convenience,Attendance - Choice of Programs,Attendance - Online Offerings,Attendance - Family or Friend Referral,Attendance - Faculty/Staff,Attendance - College Reputation,Attendance - Financial Aid,Attendance - Scholarships,Attendance - Small Class Sizes,Attendance - Extra-Curricular Opportunities,Attendance - Accepted My Transfer Credits,Attendance - Negative Experience at Another College,Attendance - NJ Stars Program,Attendance - Ability to Transfer CCM Credits to a 4-year School,Attendance - Get College Credit While in High School,Event Participation - Open House,Event Participation - Instant Decision Day,Event Participation - On-Campus Information Session,Event Participation - Virtual Information Session,Event Participation - Women Who Dare,Event Participation - Regional College Fair,Event Participation - HS Sharetime Information Session,Event Participation - Challenger Program,Event Participation - CyberSecurity Information Protection Program Participation,Event Participation - Information Session at My High School,Event Participation - Campus Visit with My High School,Event Participation - Campus Visit,Event Participation - Workforce Development Class,Event Participation - Corporate Training,Event Participation - Teen Arts Festival,Event Participation - Summer Camp at CCM,Event Participation - Hour of Code,Previous Experiences - Middle/High School Computing Class,Previous Experiences - Middle/High School Computing Club,Previous Experiences - Middle/High School Computing Competitions,Previous Experiences - Afterschool Computing-Related Program,Previous Experiences - Summer Computing Related Program,Previous Experiences - An AP Computing Class,Previous Experiences - A Dual Enrollment Computing Class,Previous Experiences - Family or Friend Influence,Previous Experiences - Family or Friend Working in the Computing Field,Previous Experiences - High School Teacher or Guidance Counselor,Previous Experiences - Employer influence,Previous Experiences - Current CCM Student,Previous Experiences - Experience at Work,Previous Experiences - Other,What degree program are you currently enrolled in?,Motivation - Job in Computing Field,Motivation - Transfer to Bachelor's Level Program,Motivation - Transfer Credits Back to HS Degree,Motivation - Career Advancement,Motivation - Career Change,Motivation - Professional Development,Motivation - Job Displacement,Motivation - Relocation,Motivation - Keep Current in Tech Industry,Motivation - IT Industry Certifications,Motivation - Financial,Motivation - Personal Enrichment,Computing Info Sources - High School Guidance Counselor,Computing Info Sources - High School Teacher,Computing Info Sources - CCM Information Technologies Website,Computing Info Sources - CCM Admissions,Computing Info Sources - CCM Advisor,Computing Info Sources - Employer,Computing Info Sources - CCM Workforce Development,Computing Info Sources - NJ Workforce Development Program,Computing Info Sources - Other,Computing Major Choice,Gender,Race/ethnicity,Age
2023/09/18 7:39:35 PM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Science,Man,White/Caucasian,21-24
2023/09/18 7:40:35 PM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,,Information Technology,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Don't recall,First Choice,Man,Black/African American,19-20
2023/09/18 7:41:42 PM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,Some Impact,Yes,No,Not Sure,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,First Choice,Man,Choose not to reply,21-24
2023/09/19 8:45:58 AM EST,CMP 131 Fundamentals of Programming (Python),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Yes,No,Not Sure,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Technical Studies, Applied Associate of Science",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,Woman,American Indian/Native American/Alaska Native,21-24
2023/09/24 8:08:52 PM EST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Computer Science,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,First Choice,Man,White/Caucasian,19-20
2023/09/25 1:13:12 PM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,,No Impact,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,,,,,,,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,,Information Technology,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Exercise Science,Man,White/Caucasian,25-34
2023/09/25 2:41:33 PM EST,CMP 130 Intro to IT,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,First Choice,Man,White/Caucasian,19-20
2023/09/25 2:43:07 PM EST,CMP 130 Intro to IT,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,,,High Impact,,,,,High Impact,,Some Impact,High Impact,High Impact,High Impact,,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,Man,White/Caucasian,19-20
2023/09/25 2:43:12 PM EST,CMP 130 Intro to IT,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,Man,Asian,18 and younger
2023/09/25 2:43:25 PM EST,CMP 130 Intro to IT,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,No Impact,,,,,,Information Technology,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,Man,Hispanic or Latino,19-20
2023/09/25 2:43:38 PM EST,CMP 130 Intro to IT,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Don't recall,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,,,,High Impact,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,No Impact,High Impact,,,,,High Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Don't recall,Criminal Justice ,Man,White/Caucasian,19-20
2023/09/25 2:43:53 PM EST,CMP 130 Intro to IT,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,LIberal Arts,Man,White/Caucasian,21-24
2023/09/25 2:44:28 PM EST,CMP 130 Intro to IT,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,High Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,Information Technology,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,Man,White/Caucasian,35-64
2023/09/25 2:44:28 PM EST,CMP 130 Intro to IT,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,esl,Man,Hispanic or Latino,21-24
2023/09/25 2:45:13 PM EST,CMP 130 Intro to IT,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,Not Sure,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,First Choice,Man,Black/African American,35-64
2023/09/25 2:45:26 PM EST,CMP 130 Intro to IT,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Computer Science,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Science,Woman,Hispanic or Latino;White/Caucasian,19-20
2023/09/25 2:45:28 PM EST,CMP 130 Intro to IT,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,First Choice,Man,White/Caucasian,19-20
2023/09/25 2:45:46 PM EST,CMP 130 Intro to IT,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Cybersecurity ,Man,White/Caucasian,18 and younger
2023/09/25 2:45:50 PM EST,CMP 130 Intro to IT,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,First Choice,Man,Asian,18 and younger
2023/09/25 9:52:29 PM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,,Some Impact,High Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,First Choice,Man,Black/African American,25-34
2023/09/26 8:34:47 AM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,,,,,,,High Impact,High Impact,,,,,,Information Technology,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,Man,Hispanic or Latino,19-20
2023/09/26 8:35:07 AM EST,CMP 120 Foundations of Information Security,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,Man,Hispanic or Latino;White/Caucasian,21-24
2023/09/26 8:35:26 AM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,High Impact,Some Impact,High Impact,,,,,High Impact,,High Impact,,No Impact,Some Impact,No Impact,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,,Information Technology,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,First Choice,Man,White/Caucasian,21-24
2023/09/26 8:36:29 AM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,,No Impact,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,First Choice,Man,White/Caucasian,25-34
2023/09/26 8:36:43 AM EST,CMP 120 Foundations of Information Security,Yes,Don't recall,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,,,,,,,,,,Some Impact,No Impact,,Information Technology,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,First Choice,Non-binary,White/Caucasian,21-24
2023/09/26 8:38:05 AM EST,CMP 120 Foundations of Information Security,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Some Impact,High Impact,,,,,,,Some Impact,,,,,,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,High Impact,,,High Impact,Information Security Certificate of Achievement,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,First Choice,Woman,White/Caucasian;Multi-Racial;Choose not to reply,25-34
2023/09/26 8:38:11 AM EST,CMP 120 Foundations of Information Security,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Criminal Justice,Woman,Asian;White/Caucasian,19-20
2023/09/26 8:38:25 AM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,First Choice,Man,Asian,19-20
2023/09/26 8:39:32 AM EST,CMP 120 Foundations of Information Security,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,CIS Game Development Option,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,I didn't know how to go full into cybersecurity,Man,Hispanic or Latino;White/Caucasian;Multi-Racial,18 and younger
2023/09/26 8:39:35 AM EST,CMP 120 Foundations of Information Security,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Information Security Certificate of Achievement,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Don't recall,Don't recall,No,No,No,No,No,No,No,First Choice,Man,White/Caucasian,21-24
2023/09/26 8:41:19 AM EST,CMP 120 Foundations of Information Security,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Information Security Certificate of Achievement,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,crim,Man,Black/African American,21-24
2023/09/26 8:42:02 AM EST,CMP 120 Foundations of Information Security,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,,,No Impact,Some Impact,No Impact,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,Information Technology,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Game Development,Man,Hispanic or Latino;White/Caucasian,19-20
2023/09/26 8:43:02 AM EST,CMP 120 Foundations of Information Security,Don't recall,Yes,Don't recall,Yes,No,Yes,Don't recall,No,No,No,No,Don't recall,No,Yes,Don't recall,High Impact,Some Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,,High Impact,,No Impact,,,,High Impact,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,,,,,,,High Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Yes,Yes,Don't recall,No,No,No,Don't recall,LIberal Arts,Woman,White/Caucasian,25-34
2023/09/26 8:43:09 AM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,High Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Not Sure,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,,Information Technology,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Don't recall,Graphic Design,Man,Hispanic or Latino;White/Caucasian,19-20
2023/09/26 8:44:05 AM EST,CMP 120 Foundations of Information Security,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,First Choice,Man,Choose not to reply,19-20
2023/09/26 8:45:42 AM EST,CMP 120 Foundations of Information Security,No,No,No,Don't recall,No,Don't recall,Don't recall,Don't recall,No,No,No,No,No,No,Don't recall,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Security Certificate of Achievement,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Don't recall,Don't recall,No,No,Yes,No,No,No,No,First Choice,Man,Asian;White/Caucasian,21-24
